97.66	0	0.0	1.0	-1.0
110.95	1	0.0	0.0	1.0
113.66	2	0.0	2.0	0.0
177.23	2	0.0	1.0	1.0
25.42	1	0.0	0.0	1.0
120.15	0	0.0	2.0	-2.0
-253.35	0	2.0	2.0	-2.0
29.25	0	2.0	1.0	-1.0
-23.50	0	2.0	2.0	-2.0
45.27	0	0.0	2.0	-2.0
-3.23	0	0.0	2.0	-2.0
-0.85	0	0.0	2.0	-2.0
119.32	2	0.0	0.0	2.0
35.66	2	0.0	1.0	1.0
-52.11	2	2.0	2.0	0.0
-37.07	1	2.0	2.0	-1.0
77.90	0	0.0	0.0	0.0
10.49	0	0.0	1.0	-1.0
127.82	0	0.0	2.0	-2.0
19.63	0	0.0	1.0	-1.0
-75.95	2	2.0	1.0	1.0
29.71	2	0.0	1.0	1.0
0.95	0	0.0	2.0	-2.0
-49.86	2	1.0	2.0	0.0
28.87	1	0.0	0.0	1.0
-29.75	2	2.0	2.0	0.0
43.61	0	0.0	0.0	0.0
-26.28	1	2.0	0.0	1.0
3.37	2	2.0	2.0	0.0
-45.84	0	2.0	0.0	0.0
-122.90	2	2.0	2.0	0.0
-4.90	0	0.0	2.0	-2.0
12.77	2	2.0	1.0	1.0
-86.80	0	2.0	2.0	-2.0
22.72	2	0.0	1.0	1.0
71.60	0	0.0	2.0	-2.0
273.61	1	0.0	0.0	1.0
0.80	2	0.0	2.0	0.0
227.85	1	0.0	0.0	1.0
-120.23	1	2.0	1.0	0.0
129.19	1	0.0	1.0	0.0
-2.40	2	0.0	1.0	1.0
156.30	0	0.0	2.0	-2.0
18.12	1	1.0	1.0	0.0
-6.60	0	2.0	0.0	0.0
70.65	2	0.0	0.0	2.0
-147.18	2	2.0	2.0	0.0
80.38	0	0.0	0.0	0.0
-47.49	2	2.0	0.0	2.0
47.69	0	0.0	0.0	0.0
2.97	0	0.0	0.0	0.0
-35.97	1	2.0	2.0	-1.0
126.70	2	0.0	0.0	2.0
17.69	2	0.0	2.0	0.0
139.47	1	0.0	0.0	1.0
87.83	2	0.0	0.0	2.0
15.74	2	0.0	2.0	0.0
-93.78	2	2.0	0.0	2.0
41.27	1	0.0	2.0	-1.0
66.63	0	0.0	0.0	0.0
121.90	0	0.0	2.0	-2.0
29.32	0	0.0	0.0	0.0
53.83	0	0.0	1.0	-1.0
-83.87	0	2.0	0.0	0.0
10.82	2	2.0	2.0	0.0
-36.68	1	0.0	0.0	1.0
25.61	2	0.0	1.0	1.0
-0.30	0	0.0	2.0	-2.0
3.42	0	0.0	2.0	-2.0
169.80	1	0.0	1.0	0.0
-52.75	1	1.0	2.0	-1.0
54.60	1	0.0	2.0	-1.0
65.01	2	0.0	1.0	1.0
103.62	0	0.0	1.0	-1.0
-17.35	1	2.0	0.0	1.0
33.69	2	0.0	1.0	1.0
62.36	0	0.0	1.0	-1.0
-66.51	2	2.0	2.0	0.0
28.40	0	0.0	2.0	-2.0
313.23	1	0.0	1.0	0.0
33.39	1	0.0	0.0	1.0
12.16	0	2.0	1.0	-1.0
35.18	0	0.0	0.0	0.0
34.44	0	0.0	0.0	0.0
154.50	0	0.0	0.0	0.0
97.47	2	0.0	0.0	2.0
-2.77	2	2.0	0.0	2.0
3.30	2	1.0	0.0	2.0
-68.84	0	2.0	0.0	0.0
65.00	1	0.0	2.0	-1.0
58.89	2	0.0	0.0	2.0
73.20	2	0.0	2.0	0.0
40.18	2	2.0	0.0	2.0
-0.85	0	0.0	1.0	-1.0
95.84	0	0.0	2.0	-2.0
18.11	0	0.0	2.0	-2.0
25.80	2	0.0	1.0	1.0
30.00	1	0.0	0.0	1.0
-250.20	0	2.0	0.0	0.0
20.94	0	0.0	2.0	-2.0
54.90	0	0.0	0.0	0.0
72.88	0	0.0	0.0	0.0
0.53	2	2.0	0.0	2.0
-27.52	0	0.0	0.0	0.0
-25.95	2	0.0	1.0	1.0
-223.86	0	2.0	2.0	-2.0
15.26	1	0.0	2.0	-1.0
18.40	1	0.0	0.0	1.0
-99.52	0	2.0	0.0	0.0
25.66	0	0.0	0.0	0.0
-33.69	1	0.0	0.0	1.0
-18.89	2	2.0	2.0	0.0
-46.55	1	0.0	2.0	-1.0
132.56	0	0.0	0.0	0.0
51.16	0	0.0	2.0	-2.0
-0.85	0	0.0	0.0	0.0
-22.26	2	0.0	2.0	0.0
13.30	1	0.0	0.0	1.0
15.07	2	0.0	0.0	2.0
16.21	2	2.0	2.0	0.0
199.21	0	0.0	0.0	0.0
-154.62	1	2.0	1.0	0.0
-188.72	0	2.0	2.0	-2.0
46.40	2	0.0	0.0	2.0
-5.22	1	2.0	2.0	-1.0
61.65	0	0.0	0.0	0.0
26.00	1	0.0	0.0	1.0
142.29	2	0.0	1.0	1.0
-84.48	2	2.0	0.0	2.0
-88.11	0	2.0	0.0	0.0
195.15	0	0.0	1.0	-1.0
98.32	0	0.0	1.0	-1.0
-12.36	0	2.0	1.0	-1.0
9.37	0	0.0	0.0	0.0
-1.19	1	1.0	1.0	0.0
-14.66	1	2.0	2.0	-1.0
22.65	0	0.0	0.0	0.0
64.25	0	0.0	0.0	0.0
5.39	1	0.0	0.0	1.0
28.86	0	0.0	1.0	-1.0
-51.18	2	2.0	1.0	1.0
10.63	2	0.0	1.0	1.0
113.10	2	0.0	1.0	1.0
54.24	0	0.0	2.0	-2.0
22.35	1	0.0	0.0	1.0
40.20	0	0.0	2.0	-2.0
-35.07	0	0.0	0.0	0.0
46.98	0	0.0	0.0	0.0
-245.65	2	2.0	1.0	1.0
27.48	0	0.0	2.0	-2.0
-2.14	0	0.0	2.0	-2.0
76.95	0	0.0	0.0	0.0
36.94	0	0.0	2.0	-2.0
-88.71	2	2.0	2.0	0.0
19.15	2	0.0	2.0	0.0
25.62	1	0.0	1.0	0.0
6.21	1	0.0	2.0	-1.0
-8.25	1	1.0	1.0	0.0
-46.48	2	2.0	2.0	0.0
1.60	2	2.0	2.0	0.0
241.11	2	0.0	1.0	1.0
0.00	0	2.0	0.0	0.0
33.43	0	0.0	2.0	-2.0
100.95	2	0.0	2.0	0.0
219.43	0	0.0	0.0	0.0
8.74	0	0.0	0.0	0.0
35.79	0	0.0	1.0	-1.0
66.11	0	0.0	1.0	-1.0
67.85	2	0.0	0.0	2.0
9.86	0	0.0	0.0	0.0
104.03	2	0.0	0.0	2.0
22.55	2	0.0	0.0	2.0
51.13	1	0.0	1.0	0.0
82.65	0	0.0	0.0	0.0
4.54	0	0.0	1.0	-1.0
-27.31	0	2.0	0.0	0.0
170.44	0	0.0	0.0	0.0
97.99	2	0.0	1.0	1.0
-101.32	0	2.0	2.0	-2.0
-105.45	1	2.0	2.0	-1.0
160.00	0	0.0	1.0	-1.0
-75.66	2	2.0	1.0	1.0
52.23	2	0.0	0.0	2.0
8.54	2	0.0	0.0	2.0
8.84	0	0.0	0.0	0.0
4.20	0	0.0	1.0	-1.0
31.70	2	2.0	0.0	2.0
1.31	0	0.0	0.0	0.0
66.12	2	0.0	2.0	0.0
0.01	1	0.0	1.0	0.0
-184.81	2	2.0	0.0	2.0
85.73	2	0.0	1.0	1.0
46.68	1	0.0	2.0	-1.0
-103.60	0	2.0	2.0	-2.0
-68.26	1	2.0	1.0	0.0
14.73	0	0.0	0.0	0.0
2.26	2	0.0	0.0	2.0
108.39	0	0.0	1.0	-1.0
92.91	1	0.0	0.0	1.0
57.92	1	0.0	0.0	1.0
136.54	2	0.0	2.0	0.0
88.51	0	0.0	0.0	0.0
-12.32	1	1.0	1.0	0.0
27.41	0	0.0	1.0	-1.0
171.51	1	0.0	0.0	1.0
3.77	0	0.0	2.0	-2.0
51.65	1	0.0	1.0	0.0
-46.37	2	0.0	2.0	0.0
32.70	1	0.0	0.0	1.0
-44.88	0	1.0	2.0	-2.0
-15.60	0	2.0	1.0	-1.0
55.08	2	2.0	0.0	2.0
21.92	0	0.0	1.0	-1.0
61.70	0	0.0	0.0	0.0
123.05	0	0.0	0.0	0.0
20.59	2	0.0	0.0	2.0
17.18	0	0.0	0.0	0.0
33.57	0	0.0	0.0	0.0
-43.40	2	2.0	0.0	2.0
18.88	0	1.0	2.0	-2.0
18.68	1	0.0	0.0	1.0
56.99	1	0.0	0.0	1.0
3.49	2	0.0	2.0	0.0
92.35	1	0.0	0.0	1.0
0.53	0	2.0	0.0	0.0
24.35	2	0.0	2.0	0.0
-15.43	2	2.0	2.0	0.0
55.65	2	0.0	0.0	2.0
-100.34	2	2.0	0.0	2.0
-40.07	0	2.0	0.0	0.0
20.19	1	0.0	2.0	-1.0
3.96	0	1.0	1.0	-1.0
4.25	0	0.0	1.0	-1.0
-51.50	0	2.0	1.0	-1.0
38.62	0	0.0	1.0	-1.0
-8.91	0	0.0	0.0	0.0
63.96	2	0.0	0.0	2.0
108.45	0	0.0	1.0	-1.0
-113.40	2	2.0	0.0	2.0
5.51	1	0.0	1.0	0.0
-130.10	2	1.0	2.0	0.0
102.47	0	0.0	2.0	-2.0
19.03	1	0.0	2.0	-1.0
16.55	1	0.0	2.0	-1.0
11.51	1	1.0	0.0	1.0
81.62	0	2.0	1.0	-1.0
30.12	2	0.0	2.0	0.0
51.47	0	0.0	2.0	-2.0
-2.16	1	0.0	0.0	1.0
2.13	0	0.0	1.0	-1.0
-20.04	0	2.0	0.0	0.0
-10.56	2	2.0	2.0	0.0
-4.52	2	0.0	1.0	1.0
100.41	2	0.0	2.0	0.0
-53.40	0	2.0	0.0	0.0
159.08	0	0.0	1.0	-1.0
35.53	0	0.0	2.0	-2.0
6.87	1	0.0	0.0	1.0
1.45	1	0.0	0.0	1.0
86.24	1	0.0	2.0	-1.0
137.98	1	0.0	0.0	1.0
147.87	0	0.0	0.0	0.0
-13.19	0	2.0	2.0	-2.0
175.97	0	0.0	0.0	0.0
60.15	0	0.0	0.0	0.0
3.96	2	0.0	1.0	1.0
10.00	2	1.0	1.0	1.0
208.60	1	0.0	0.0	1.0
25.00	0	0.0	2.0	-2.0
-66.56	2	2.0	0.0	2.0
-38.77	1	2.0	2.0	-1.0
43.03	2	0.0	2.0	0.0
130.02	2	0.0	0.0	2.0
108.00	2	0.0	1.0	1.0
117.62	2	0.0	1.0	1.0
-18.25	2	2.0	1.0	1.0
-25.03	2	0.0	0.0	2.0
59.60	2	0.0	2.0	0.0
4.53	2	2.0	1.0	1.0
105.07	2	0.0	1.0	1.0
66.60	2	0.0	0.0	2.0
-26.10	1	1.0	0.0	1.0
26.05	2	0.0	0.0	2.0
74.35	2	0.0	1.0	1.0
-7.82	2	2.0	2.0	0.0
9.22	2	0.0	0.0	2.0
214.90	0	0.0	0.0	0.0
-42.70	1	2.0	0.0	1.0
26.12	2	0.0	1.0	1.0
22.35	0	0.0	0.0	0.0
36.90	0	1.0	2.0	-2.0
-18.14	2	1.0	0.0	2.0
-76.49	0	1.0	1.0	-1.0
-214.28	0	2.0	2.0	-2.0
53.58	2	0.0	1.0	1.0
114.94	2	0.0	0.0	2.0
-19.68	2	2.0	0.0	2.0
29.14	1	0.0	0.0	1.0
0.51	0	0.0	0.0	0.0
11.24	1	2.0	0.0	1.0
-62.33	0	2.0	0.0	0.0
-20.80	2	2.0	0.0	2.0
-95.93	0	2.0	0.0	0.0
-5.51	2	0.0	0.0	2.0
170.36	0	0.0	0.0	0.0
-21.90	0	2.0	2.0	-2.0
-16.75	2	0.0	0.0	2.0
6.94	2	0.0	1.0	1.0
21.51	2	0.0	0.0	2.0
-59.08	0	2.0	2.0	-2.0
-97.16	2	0.0	2.0	0.0
-53.69	1	2.0	1.0	0.0
46.96	0	1.0	1.0	-1.0
-5.56	1	0.0	2.0	-1.0
67.95	1	0.0	0.0	1.0
-21.07	0	2.0	0.0	0.0
15.00	0	0.0	0.0	0.0
88.42	0	0.0	0.0	0.0
13.20	1	1.0	1.0	0.0
30.46	0	0.0	1.0	-1.0
-125.39	2	2.0	2.0	0.0
-0.90	2	0.0	0.0	2.0
52.64	0	0.0	0.0	0.0
77.36	0	0.0	2.0	-2.0
-39.93	0	0.0	0.0	0.0
54.34	0	0.0	1.0	-1.0
-177.62	2	2.0	1.0	1.0
247.99	0	0.0	0.0	0.0
-264.40	2	2.0	2.0	0.0
-6.80	1	1.0	0.0	1.0
16.55	2	0.0	0.0	2.0
21.34	1	0.0	0.0	1.0
0.51	0	0.0	0.0	0.0
-16.50	1	0.0	0.0	1.0
99.06	0	0.0	0.0	0.0
-266.33	2	2.0	2.0	0.0
22.49	2	0.0	1.0	1.0
180.43	0	0.0	0.0	0.0
56.40	1	0.0	2.0	-1.0
-11.80	2	0.0	0.0	2.0
-26.57	2	2.0	2.0	0.0
-54.22	1	2.0	1.0	0.0
50.95	0	0.0	0.0	0.0
56.90	1	0.0	1.0	0.0
-4.91	0	0.0	2.0	-2.0
26.06	1	0.0	1.0	0.0
-24.29	2	0.0	0.0	2.0
100.28	0	0.0	1.0	-1.0
-162.77	0	2.0	2.0	-2.0
-54.90	2	2.0	2.0	0.0
70.36	0	0.0	1.0	-1.0
15.78	1	2.0	0.0	1.0
-9.10	0	0.0	0.0	0.0
213.42	2	0.0	1.0	1.0
78.81	1	1.0	0.0	1.0
21.94	0	0.0	0.0	0.0
1.26	2	1.0	1.0	1.0
-109.95	0	2.0	1.0	-1.0
-36.80	2	2.0	2.0	0.0
-7.45	2	2.0	1.0	1.0
9.36	1	0.0	1.0	0.0
-4.20	2	2.0	2.0	0.0
136.98	2	0.0	1.0	1.0
181.55	0	0.0	0.0	0.0
-30.84	0	2.0	2.0	-2.0
83.40	0	0.0	0.0	0.0
16.87	2	0.0	2.0	0.0
56.46	0	0.0	0.0	0.0
-64.76	2	0.0	2.0	0.0
106.80	0	0.0	2.0	-2.0
-38.97	0	2.0	1.0	-1.0
13.39	0	0.0	1.0	-1.0
84.76	0	0.0	2.0	-2.0
0.96	0	0.0	0.0	0.0
-22.66	0	2.0	1.0	-1.0
-6.53	2	2.0	0.0	2.0
126.05	1	0.0	2.0	-1.0
-25.84	2	2.0	2.0	0.0
-8.56	0	0.0	1.0	-1.0
8.25	2	0.0	1.0	1.0
54.04	0	0.0	0.0	0.0
-21.28	1	2.0	1.0	0.0
-18.38	1	2.0	2.0	-1.0
-85.51	0	2.0	1.0	-1.0
83.01	2	0.0	1.0	1.0
41.02	0	0.0	1.0	-1.0
-125.51	2	2.0	1.0	1.0
133.75	2	0.0	0.0	2.0
22.92	0	0.0	0.0	0.0
-18.20	1	0.0	0.0	1.0
12.44	1	0.0	2.0	-1.0
69.86	1	0.0	1.0	0.0
56.59	0	0.0	2.0	-2.0
140.32	2	0.0	2.0	0.0
-64.20	0	2.0	1.0	-1.0
7.35	2	2.0	0.0	2.0
-14.20	0	1.0	1.0	-1.0
43.50	2	0.0	1.0	1.0
-41.17	0	2.0	0.0	0.0
22.95	2	0.0	2.0	0.0
20.65	0	0.0	0.0	0.0
86.31	1	0.0	0.0	1.0
-20.89	1	2.0	1.0	0.0
6.21	0	0.0	0.0	0.0
-46.10	0	2.0	2.0	-2.0
19.27	2	0.0	0.0	2.0
304.72	2	0.0	0.0	2.0
21.98	0	0.0	0.0	0.0
-7.50	0	0.0	2.0	-2.0
-220.22	2	2.0	2.0	0.0
46.70	1	0.0	0.0	1.0
12.48	2	2.0	0.0	2.0
300.11	0	0.0	0.0	0.0
5.31	0	0.0	2.0	-2.0
60.92	2	0.0	1.0	1.0
-163.50	2	2.0	1.0	1.0
60.94	0	0.0	2.0	-2.0
184.72	0	0.0	0.0	0.0
-35.35	2	2.0	1.0	1.0
-119.05	2	2.0	1.0	1.0
39.60	2	0.0	0.0	2.0
-11.75	2	0.0	0.0	2.0
-10.85	2	2.0	2.0	0.0
41.26	2	0.0	1.0	1.0
70.28	1	0.0	0.0	1.0
15.05	1	2.0	2.0	-1.0
-45.91	1	2.0	1.0	0.0
26.41	0	0.0	0.0	0.0
117.00	2	0.0	1.0	1.0
-143.75	2	2.0	0.0	2.0
-4.26	0	2.0	1.0	-1.0
40.34	0	0.0	1.0	-1.0
-20.00	1	2.0	0.0	1.0
-106.85	2	2.0	2.0	0.0
54.90	0	0.0	0.0	0.0
-7.82	0	0.0	2.0	-2.0
311.60	0	0.0	0.0	0.0
28.60	0	0.0	2.0	-2.0
32.80	0	0.0	0.0	0.0
-9.10	0	0.0	2.0	-2.0
41.55	2	0.0	1.0	1.0
-10.00	2	0.0	1.0	1.0
-35.84	2	2.0	1.0	1.0
-34.53	0	1.0	1.0	-1.0
64.35	2	0.0	1.0	1.0
49.94	0	0.0	0.0	0.0
295.00	0	0.0	0.0	0.0
10.66	0	0.0	2.0	-2.0
97.53	1	0.0	0.0	1.0
62.78	2	1.0	0.0	2.0
132.98	0	0.0	0.0	0.0
54.59	0	0.0	0.0	0.0
-68.53	0	2.0	0.0	0.0
25.08	0	0.0	0.0	0.0
-0.31	0	0.0	2.0	-2.0
-89.90	2	2.0	1.0	1.0
186.90	0	0.0	0.0	0.0
-64.67	0	2.0	0.0	0.0
-28.77	0	2.0	1.0	-1.0
-0.80	0	2.0	0.0	0.0
-196.11	1	2.0	2.0	-1.0
79.91	0	0.0	1.0	-1.0
-14.47	0	0.0	0.0	0.0
16.50	0	0.0	2.0	-2.0
-77.74	0	2.0	1.0	-1.0
141.20	2	0.0	0.0	2.0
-5.38	0	1.0	1.0	-1.0
59.37	0	0.0	2.0	-2.0
69.05	0	0.0	1.0	-1.0
-54.24	1	2.0	1.0	0.0
-105.26	2	2.0	2.0	0.0
-182.60	1	2.0	2.0	-1.0
8.30	2	0.0	1.0	1.0
357.58	0	0.0	0.0	0.0
11.77	1	0.0	0.0	1.0
26.87	0	0.0	0.0	0.0
137.58	1	0.0	1.0	0.0
-32.55	1	0.0	0.0	1.0
-54.73	2	2.0	2.0	0.0
-212.53	2	2.0	1.0	1.0
7.40	2	0.0	0.0	2.0
103.71	0	1.0	0.0	0.0
-254.25	0	2.0	0.0	0.0
-94.99	1	2.0	2.0	-1.0
7.69	0	2.0	2.0	-2.0
-11.55	0	0.0	2.0	-2.0
-11.58	0	0.0	0.0	0.0
-74.38	2	2.0	2.0	0.0
-68.79	1	0.0	0.0	1.0
-91.68	0	2.0	0.0	0.0
133.48	2	0.0	0.0	2.0
-62.57	1	2.0	2.0	-1.0
-9.70	2	0.0	2.0	0.0
119.09	1	0.0	2.0	-1.0
5.51	1	0.0	0.0	1.0
35.71	2	0.0	2.0	0.0
165.45	0	0.0	0.0	0.0
92.73	2	0.0	0.0	2.0
81.02	2	0.0	2.0	0.0
-68.50	2	2.0	0.0	2.0
-121.39	0	2.0	2.0	-2.0
48.69	2	0.0	1.0	1.0
137.09	1	0.0	0.0	1.0
60.50	1	0.0	0.0	1.0
-70.20	0	2.0	2.0	-2.0
-23.98	1	0.0	0.0	1.0
-5.31	1	0.0	0.0	1.0
242.94	0	0.0	0.0	0.0
8.81	0	0.0	2.0	-2.0
132.64	0	0.0	0.0	0.0
-262.10	2	2.0	2.0	0.0
-60.05	2	2.0	1.0	1.0
18.96	0	0.0	2.0	-2.0
11.73	0	0.0	0.0	0.0
-114.75	0	2.0	0.0	0.0
32.08	0	0.0	2.0	-2.0
-61.28	2	2.0	2.0	0.0
-120.00	0	2.0	1.0	-1.0
-30.55	2	2.0	0.0	2.0
70.76	2	0.0	0.0	2.0
21.28	0	2.0	0.0	0.0
-28.78	2	2.0	1.0	1.0
-38.86	0	2.0	0.0	0.0
50.39	0	0.0	0.0	0.0
8.40	2	0.0	2.0	0.0
-212.98	0	2.0	2.0	-2.0
81.22	0	0.0	2.0	-2.0
127.62	2	0.0	0.0	2.0
239.98	0	0.0	0.0	0.0
80.66	2	0.0	0.0	2.0
-28.86	2	1.0	1.0	1.0
-55.00	1	2.0	1.0	0.0
114.00	0	0.0	0.0	0.0
10.60	2	1.0	1.0	1.0
8.57	2	2.0	0.0	2.0
17.99	2	0.0	0.0	2.0
-19.02	0	1.0	1.0	-1.0
0.71	0	0.0	0.0	0.0
18.83	1	1.0	2.0	-1.0
-24.86	2	0.0	1.0	1.0
-0.23	2	0.0	0.0	2.0
0.07	0	2.0	1.0	-1.0
-33.22	2	2.0	2.0	0.0
132.69	0	0.0	1.0	-1.0
82.65	1	0.0	0.0	1.0
115.01	1	0.0	0.0	1.0
58.05	0	0.0	1.0	-1.0
0.38	1	2.0	2.0	-1.0
-39.10	2	2.0	0.0	2.0
-51.33	2	2.0	0.0	2.0
133.54	0	0.0	0.0	0.0
-126.41	2	2.0	2.0	0.0
-96.08	2	2.0	2.0	0.0
-23.20	0	1.0	2.0	-2.0
36.90	2	2.0	2.0	0.0
46.94	1	0.0	0.0	1.0
9.25	2	0.0	0.0	2.0
-31.37	1	2.0	1.0	0.0
34.65	0	0.0	2.0	-2.0
5.61	2	0.0	2.0	0.0
44.70	0	0.0	2.0	-2.0
60.54	0	0.0	0.0	0.0
35.02	0	0.0	0.0	0.0
1.32	2	0.0	0.0	2.0
-62.60	0	0.0	1.0	-1.0
-292.28	1	2.0	1.0	0.0
-104.81	0	2.0	0.0	0.0
15.81	2	0.0	1.0	1.0
87.49	1	0.0	1.0	0.0
-41.70	0	1.0	2.0	-2.0
18.12	1	0.0	0.0	1.0
-5.61	1	2.0	0.0	1.0
-2.74	2	0.0	1.0	1.0
96.80	0	0.0	0.0	0.0
-197.27	1	0.0	2.0	-1.0
-80.00	2	2.0	0.0	2.0
182.85	2	0.0	2.0	0.0
79.38	2	0.0	0.0	2.0
78.79	0	0.0	0.0	0.0
-48.01	1	2.0	1.0	0.0
125.51	0	0.0	0.0	0.0
-44.57	1	0.0	0.0	1.0
38.15	2	0.0	0.0	2.0
127.19	0	0.0	0.0	0.0
-47.80	0	2.0	2.0	-2.0
8.50	0	0.0	2.0	-2.0
-36.36	2	2.0	0.0	2.0
113.22	0	0.0	0.0	0.0
6.01	2	0.0	0.0	2.0
77.70	0	1.0	0.0	0.0
73.20	0	0.0	2.0	-2.0
103.40	0	0.0	0.0	0.0
-25.07	0	2.0	0.0	0.0
-59.82	0	1.0	1.0	-1.0
60.00	0	0.0	1.0	-1.0
-17.80	1	2.0	1.0	0.0
